linie,richtung,kurs,seq_von,seq_nach,fahrweg_id,fw_no,fw_typ,fw_lang,halt_id_von,halt_id_nach
61,2,10,4,5,35605,2,1,SCHW - MUEH,2465,2468
61,2,10,3,4,35605,2,1,SCHW - MUEH,2472,2465
61,2,10,2,3,35605,2,1,SCHW - MUEH,2456,2472
61,2,10,1,2,35605,2,1,SCHW - MUEH,1501,2456
61,2,10,18,19,35605,2,1,SCHW - MUEH,2424,2425
61,2,11,6,7,35605,2,1,SCHW - MUEH,2451,1884
61,2,11,5,6,35605,2,1,SCHW - MUEH,2468,2451
61,2,11,4,5,35605,2,1,SCHW - MUEH,2465,2468
61,2,11,3,4,35605,2,1,SCHW - MUEH,2472,2465
61,2,11,2,3,35605,2,1,SCHW - MUEH,2456,2472
61,2,11,1,2,35605,2,1,SCHW - MUEH,1501,2456
61,2,11,18,19,35605,2,1,SCHW - MUEH,2424,2425
61,2,11,17,18,35605,2,1,SCHW - MUEH,2423,2424
61,2,11,16,17,35605,2,1,SCHW - MUEH,1874,2423
61,2,11,15,16,35605,2,1,SCHW - MUEH,1845,1874
61,2,11,14,15,35605,2,1,SCHW - MUEH,2457,1845
61,2,11,13,14,35605,2,1,SCHW - MUEH,2454,2457
61,2,11,12,13,35605,2,1,SCHW - MUEH,2429,2454
61,2,11,11,12,35605,2,1,SCHW - MUEH,2442,2429
61,2,11,10,11,35605,2,1,SCHW - MUEH,2089,2442
61,2,11,9,10,35605,2,1,SCHW - MUEH,1829,2089
61,2,11,8,9,35605,2,1,SCHW - MUEH,1311,1829
61,2,11,7,8,35605,2,1,SCHW - MUEH,1884,1311
46,2,11,1,2,27383,8,3,HARP - GAR6,2526,2144
46,2,18,7,8,37060,12,1,BQUA - LEHE wenden,2563,2563
46,2,18,6,7,37060,12,1,BQUA - LEHE wenden,2749,2563
46,2,18,5,6,37060,12,1,BQUA - LEHE wenden,2789,2749
46,2,18,4,5,37060,12,1,BQUA - LEHE wenden,2622,2789
46,2,18,3,4,37060,12,1,BQUA - LEHE wenden,2673,2622
46,2,18,2,3,37060,12,1,BQUA - LEHE wenden,2088,2673
46,2,18,1,2,37060,12,1,BQUA - LEHE wenden,1542,2088
46,2,15,1,2,36081,10,3,CENT - GAR6,1938,2144
66,1,10,1,2,30516,15,3,ALBP - GAR6,1535,2144
66,1,10,3,4,28065,3,1,MORG - NEUB,2146,1499
66,1,10,2,3,28065,3,1,MORG - NEUB,2568,2146
66,1,10,1,2,28065,3,1,MORG - NEUB,1511,2568
66,2,10,17,18,34654,6,1,NEUB - ALBP für Einfahrt,2582,1535
66,2,10,16,17,34654,6,1,NEUB - ALBP für Einfahrt,2826,2582
66,2,10,15,16,34654,6,1,NEUB - ALBP für Einfahrt,2646,2826
66,2,10,14,15,34654,6,1,NEUB - ALBP für Einfahrt,2738,2646
66,2,10,13,14,34654,6,1,NEUB - ALBP für Einfahrt,2060,2738
66,2,10,12,13,34654,6,1,NEUB - ALBP für Einfahrt,2576,2060
66,2,10,11,12,34654,6,1,NEUB - ALBP für Einfahrt,2183,2576
66,2,10,10,11,34654,6,1,NEUB - ALBP für Einfahrt,2781,2183
66,2,10,9,10,34654,6,1,NEUB - ALBP für Einfahrt,2700,2781
66,2,10,8,9,34654,6,1,NEUB - ALBP für Einfahrt,2618,2700
66,2,10,7,8,34654,6,1,NEUB - ALBP für Einfahrt,2632,2618
66,2,10,6,7,34654,6,1,NEUB - ALBP für Einfahrt,2665,2632
66,2,10,5,6,34654,6,1,NEUB - ALBP für Einfahrt,2565,2665
66,2,10,4,5,34654,6,1,NEUB - ALBP für Einfahrt,1511,2565
66,2,10,3,4,34654,6,1,NEUB - ALBP für Einfahrt,2568,1511
66,2,10,2,3,34654,6,1,NEUB - ALBP für Einfahrt,2146,2568
66,2,10,1,2,34654,6,1,NEUB - ALBP für Einfahrt,1499,2146
66,2,10,3,4,28066,4,1,NUEB - MORG,2568,1511
66,2,10,2,3,28066,4,1,NUEB - MORG,2146,2568
66,2,10,1,2,28066,4,1,NUEB - MORG,1499,2146
67,1,3,1,2,30519,3,3,DUNK - GAR6,2532,2144
67,1,7,15,16,34268,7,1,DUNK - BWIE Ausstieg Post -  Hst,1557,1557
67,1,7,14,15,34268,7,1,DUNK - BWIE Ausstieg Post -  Hst,2060,1557
67,1,7,13,14,34268,7,1,DUNK - BWIE Ausstieg Post -  Hst,701,2060
67,1,7,12,13,34268,7,1,DUNK - BWIE Ausstieg Post -  Hst,2857,701
67,1,7,11,12,34268,7,1,DUNK - BWIE Ausstieg Post -  Hst,2777,2857
67,1,7,10,11,34268,7,1,DUNK - BWIE Ausstieg Post -  Hst,2862,2777
67,1,7,9,10,34268,7,1,DUNK - BWIE Ausstieg Post -  Hst,2829,2862
67,1,7,8,9,34268,7,1,DUNK - BWIE Ausstieg Post -  Hst,2713,2829
67,1,7,7,8,34268,7,1,DUNK - BWIE Ausstieg Post -  Hst,2564,2713
67,1,7,6,7,34268,7,1,DUNK - BWIE Ausstieg Post -  Hst,2687,2564
67,1,7,5,6,34268,7,1,DUNK - BWIE Ausstieg Post -  Hst,2543,2687
67,1,7,4,5,34268,7,1,DUNK - BWIE Ausstieg Post -  Hst,2531,2543
67,1,7,3,4,34268,7,1,DUNK - BWIE Ausstieg Post -  Hst,2542,2531
67,1,7,2,3,34268,7,1,DUNK - BWIE Ausstieg Post -  Hst,2546,2542
67,1,7,1,2,34268,7,1,DUNK - BWIE Ausstieg Post -  Hst,2532,2546
67,1,1,1,2,30519,3,3,DUNK - GAR6,2532,2144
61,2,9,1,2,28018,20,3,SCHW - GAR9,1501,2301
61,2,11,1,2,28018,20,3,SCHW - GAR9,1501,2301
66,1,1,6,7,36094,5,1,ALBP - NEUB für Ausfahrt,2576,2183
66,1,1,5,6,36094,5,1,ALBP - NEUB für Ausfahrt,2060,2576
66,1,1,4,5,36094,5,1,ALBP - NEUB für Ausfahrt,2738,2060
66,1,1,3,4,36094,5,1,ALBP - NEUB für Ausfahrt,2646,2738
66,1,1,2,3,36094,5,1,ALBP - NEUB für Ausfahrt,2826,2646
66,1,1,1,2,36094,5,1,ALBP - NEUB für Ausfahrt,1535,2826
66,1,1,15,16,36094,5,1,ALBP - NEUB für Ausfahrt,2146,1499
66,1,1,14,15,36094,5,1,ALBP - NEUB für Ausfahrt,2568,2146
66,1,1,13,14,36094,5,1,ALBP - NEUB für Ausfahrt,1511,2568
66,1,1,12,13,36094,5,1,ALBP - NEUB für Ausfahrt,2565,1511
66,1,1,11,12,36094,5,1,ALBP - NEUB für Ausfahrt,2665,2565
66,1,1,10,11,36094,5,1,ALBP - NEUB für Ausfahrt,2632,2665
66,1,1,9,10,36094,5,1,ALBP - NEUB für Ausfahrt,2618,2632
66,1,1,8,9,36094,5,1,ALBP - NEUB für Ausfahrt,2781,2618
66,1,1,7,8,36094,5,1,ALBP - NEUB für Ausfahrt,2183,2781
66,1,1,11,12,34262,1,1,SIHS - NEUB,2146,1499
66,1,1,10,11,34262,1,1,SIHS - NEUB,2568,2146
66,1,1,9,10,34262,1,1,SIHS - NEUB,1511,2568
66,1,1,8,9,34262,1,1,SIHS - NEUB,2565,1511
66,1,1,7,8,34262,1,1,SIHS - NEUB,2665,2565
66,1,1,6,7,34262,1,1,SIHS - NEUB,2632,2665
66,1,1,5,6,34262,1,1,SIHS - NEUB,2618,2632
66,1,1,4,5,34262,1,1,SIHS - NEUB,2781,2618
66,1,1,3,4,34262,1,1,SIHS - NEUB,2764,2781
66,1,1,2,3,34262,1,1,SIHS - NEUB,2605,2764
66,1,1,1,2,34262,1,1,SIHS - NEUB,2657,2605
66,1,5,4,5,34262,1,1,SIHS - NEUB,2781,2618
66,1,5,3,4,34262,1,1,SIHS - NEUB,2764,2781
66,1,5,2,3,34262,1,1,SIHS - NEUB,2605,2764
66,1,5,1,2,34262,1,1,SIHS - NEUB,2657,2605
66,2,5,11,12,34263,2,1,NEUB - SIHS,2605,2657
66,2,5,10,11,34263,2,1,NEUB - SIHS,2764,2605
66,2,5,9,10,34263,2,1,NEUB - SIHS,2700,2764
66,2,5,8,9,34263,2,1,NEUB - SIHS,2618,2700
66,2,5,7,8,34263,2,1,NEUB - SIHS,2632,2618
66,2,5,6,7,34263,2,1,NEUB - SIHS,2665,2632
66,2,5,5,6,34263,2,1,NEUB - SIHS,2565,2665
66,2,5,4,5,34263,2,1,NEUB - SIHS,1511,2565
66,2,5,3,4,34263,2,1,NEUB - SIHS,2568,1511
66,2,5,2,3,34263,2,1,NEUB - SIHS,2146,2568
66,2,5,1,2,34263,2,1,NEUB - SIHS,1499,2146
66,1,5,11,12,34262,1,1,SIHS - NEUB,2146,1499
66,1,5,10,11,34262,1,1,SIHS - NEUB,2568,2146
66,1,5,9,10,34262,1,1,SIHS - NEUB,1511,2568
66,1,5,8,9,34262,1,1,SIHS - NEUB,2565,1511
66,1,5,7,8,34262,1,1,SIHS - NEUB,2665,2565
66,1,5,6,7,34262,1,1,SIHS - NEUB,2632,2665
66,1,5,5,6,34262,1,1,SIHS - NEUB,2618,2632
66,2,7,1,2,30515,14,2,GAR6 - ALBP,2144,1535
66,2,7,3,4,28066,4,1,NUEB - MORG,2568,1511
66,2,7,2,3,28066,4,1,NUEB - MORG,2146,2568
66,2,7,1,2,28066,4,1,NUEB - MORG,1499,2146
66,1,3,11,12,34262,1,1,SIHS - NEUB,2146,1499
66,1,3,10,11,34262,1,1,SIHS - NEUB,2568,2146
66,1,3,9,10,34262,1,1,SIHS - NEUB,1511,2568
66,1,3,8,9,34262,1,1,SIHS - NEUB,2565,1511
66,1,3,7,8,34262,1,1,SIHS - NEUB,2665,2565
66,1,3,6,7,34262,1,1,SIHS - NEUB,2632,2665
66,1,3,5,6,34262,1,1,SIHS - NEUB,2618,2632
66,1,3,4,5,34262,1,1,SIHS - NEUB,2781,2618
66,1,3,3,4,34262,1,1,SIHS - NEUB,2764,2781
66,1,3,2,3,34262,1,1,SIHS - NEUB,2605,2764
66,1,3,1,2,34262,1,1,SIHS - NEUB,2657,2605
66,2,9,1,2,30515,14,2,GAR6 - ALBP,2144,1535
66,1,9,11,12,34262,1,1,SIHS - NEUB,2146,1499
66,1,9,10,11,34262,1,1,SIHS - NEUB,2568,2146
66,1,9,9,10,34262,1,1,SIHS - NEUB,1511,2568
66,1,9,8,9,34262,1,1,SIHS - NEUB,2565,1511
66,1,9,7,8,34262,1,1,SIHS - NEUB,2665,2565
66,1,9,6,7,34262,1,1,SIHS - NEUB,2632,2665
66,1,9,5,6,34262,1,1,SIHS - NEUB,2618,2632
66,1,9,4,5,34262,1,1,SIHS - NEUB,2781,2618
66,1,9,3,4,34262,1,1,SIHS - NEUB,2764,2781
66,1,9,2,3,34262,1,1,SIHS - NEUB,2605,2764
66,1,9,1,2,34262,1,1,SIHS - NEUB,2657,2605
66,2,9,11,12,34263,2,1,NEUB - SIHS,2605,2657
66,2,9,10,11,34263,2,1,NEUB - SIHS,2764,2605
66,2,9,9,10,34263,2,1,NEUB - SIHS,2700,2764
66,2,9,8,9,34263,2,1,NEUB - SIHS,2618,2700
66,2,9,7,8,34263,2,1,NEUB - SIHS,2632,2618
66,2,9,6,7,34263,2,1,NEUB - SIHS,2665,2632
66,2,9,5,6,34263,2,1,NEUB - SIHS,2565,2665
66,2,9,4,5,34263,2,1,NEUB - SIHS,1511,2565
66,2,9,3,4,34263,2,1,NEUB - SIHS,2568,1511
66,2,9,2,3,34263,2,1,NEUB - SIHS,2146,2568
66,2,9,1,2,34263,2,1,NEUB - SIHS,1499,2146
66,2,1,11,12,34263,2,1,NEUB - SIHS,2605,2657
66,2,1,10,11,34263,2,1,NEUB - SIHS,2764,2605
66,2,1,9,10,34263,2,1,NEUB - SIHS,2700,2764
66,2,1,8,9,34263,2,1,NEUB - SIHS,2618,2700
66,2,1,7,8,34263,2,1,NEUB - SIHS,2632,2618
66,2,1,6,7,34263,2,1,NEUB - SIHS,2665,2632
66,2,1,5,6,34263,2,1,NEUB - SIHS,2565,2665
66,2,1,4,5,34263,2,1,NEUB - SIHS,1511,2565
66,2,1,3,4,34263,2,1,NEUB - SIHS,2568,1511
66,2,1,2,3,34263,2,1,NEUB - SIHS,2146,2568
66,2,1,1,2,34263,2,1,NEUB - SIHS,1499,2146
66,2,3,11,12,34263,2,1,NEUB - SIHS,2605,2657
66,2,3,17,18,34654,6,1,NEUB - ALBP für Einfahrt,2582,1535
66,2,3,16,17,34654,6,1,NEUB - ALBP für Einfahrt,2826,2582
66,2,3,15,16,34654,6,1,NEUB - ALBP für Einfahrt,2646,2826
66,2,3,14,15,34654,6,1,NEUB - ALBP für Einfahrt,2738,2646
66,2,3,13,14,34654,6,1,NEUB - ALBP für Einfahrt,2060,2738
66,2,3,12,13,34654,6,1,NEUB - ALBP für Einfahrt,2576,2060
66,2,3,11,12,34654,6,1,NEUB - ALBP für Einfahrt,2183,2576
66,2,3,10,11,34654,6,1,NEUB - ALBP für Einfahrt,2781,2183
66,2,3,9,10,34654,6,1,NEUB - ALBP für Einfahrt,2700,2781
66,2,3,8,9,34654,6,1,NEUB - ALBP für Einfahrt,2618,2700
66,2,3,7,8,34654,6,1,NEUB - ALBP für Einfahrt,2632,2618
66,2,3,6,7,34654,6,1,NEUB - ALBP für Einfahrt,2665,2632
66,2,3,5,6,34654,6,1,NEUB - ALBP für Einfahrt,2565,2665
66,2,3,10,11,34263,2,1,NEUB - SIHS,2764,2605
66,2,3,9,10,34263,2,1,NEUB - SIHS,2700,2764
66,2,3,8,9,34263,2,1,NEUB - SIHS,2618,2700
66,2,3,7,8,34263,2,1,NEUB - SIHS,2632,2618
66,2,3,6,7,34263,2,1,NEUB - SIHS,2665,2632
66,2,3,5,6,34263,2,1,NEUB - SIHS,2565,2665
66,2,3,4,5,34263,2,1,NEUB - SIHS,1511,2565
66,2,3,3,4,34263,2,1,NEUB - SIHS,2568,1511
66,2,3,2,3,34263,2,1,NEUB - SIHS,2146,2568
66,2,3,1,2,34263,2,1,NEUB - SIHS,1499,2146
66,2,3,4,5,34654,6,1,NEUB - ALBP für Einfahrt,1511,2565
66,2,3,3,4,34654,6,1,NEUB - ALBP für Einfahrt,2568,1511
66,2,3,2,3,34654,6,1,NEUB - ALBP für Einfahrt,2146,2568
66,2,3,1,2,34654,6,1,NEUB - ALBP für Einfahrt,1499,2146
66,1,4,11,12,34262,1,1,SIHS - NEUB,2146,1499
66,1,4,10,11,34262,1,1,SIHS - NEUB,2568,2146
66,1,4,9,10,34262,1,1,SIHS - NEUB,1511,2568
66,1,4,8,9,34262,1,1,SIHS - NEUB,2565,1511
66,1,4,7,8,34262,1,1,SIHS - NEUB,2665,2565
66,1,4,6,7,34262,1,1,SIHS - NEUB,2632,2665
66,1,4,5,6,34262,1,1,SIHS - NEUB,2618,2632
66,1,4,4,5,34262,1,1,SIHS - NEUB,2781,2618
66,1,4,3,4,34262,1,1,SIHS - NEUB,2764,2781
66,1,4,2,3,34262,1,1,SIHS - NEUB,2605,2764
66,1,4,1,2,34262,1,1,SIHS - NEUB,2657,2605
66,2,7,8,9,34263,2,1,NEUB - SIHS,2618,2700
66,2,7,7,8,34263,2,1,NEUB - SIHS,2632,2618
66,2,7,6,7,34263,2,1,NEUB - SIHS,2665,2632
66,2,7,5,6,34263,2,1,NEUB - SIHS,2565,2665
66,2,7,4,5,34263,2,1,NEUB - SIHS,1511,2565
66,2,7,3,4,34263,2,1,NEUB - SIHS,2568,1511
66,2,7,2,3,34263,2,1,NEUB - SIHS,2146,2568
66,2,7,1,2,34263,2,1,NEUB - SIHS,1499,2146
66,2,7,11,12,34263,2,1,NEUB - SIHS,2605,2657
66,2,7,10,11,34263,2,1,NEUB - SIHS,2764,2605
66,2,7,9,10,34263,2,1,NEUB - SIHS,2700,2764
66,1,3,1,2,30516,15,3,ALBP - GAR6,1535,2144
66,1,8,11,12,34262,1,1,SIHS - NEUB,2146,1499
66,1,8,10,11,34262,1,1,SIHS - NEUB,2568,2146
66,1,8,9,10,34262,1,1,SIHS - NEUB,1511,2568
66,1,8,8,9,34262,1,1,SIHS - NEUB,2565,1511
66,1,8,7,8,34262,1,1,SIHS - NEUB,2665,2565
66,1,8,6,7,34262,1,1,SIHS - NEUB,2632,2665
66,1,8,5,6,34262,1,1,SIHS - NEUB,2618,2632
66,1,8,4,5,34262,1,1,SIHS - NEUB,2781,2618
66,1,8,3,4,34262,1,1,SIHS - NEUB,2764,2781
66,1,8,2,3,34262,1,1,SIHS - NEUB,2605,2764
66,1,8,1,2,34262,1,1,SIHS - NEUB,2657,2605
66,1,2,11,12,34262,1,1,SIHS - NEUB,2146,1499
66,1,2,10,11,34262,1,1,SIHS - NEUB,2568,2146
66,1,2,9,10,34262,1,1,SIHS - NEUB,1511,2568
66,1,2,8,9,34262,1,1,SIHS - NEUB,2565,1511
66,1,2,7,8,34262,1,1,SIHS - NEUB,2665,2565
66,1,2,6,7,34262,1,1,SIHS - NEUB,2632,2665
66,1,2,5,6,34262,1,1,SIHS - NEUB,2618,2632
66,1,2,4,5,34262,1,1,SIHS - NEUB,2781,2618
66,1,2,3,4,34262,1,1,SIHS - NEUB,2764,2781
66,1,2,2,3,34262,1,1,SIHS - NEUB,2605,2764
66,1,2,1,2,34262,1,1,SIHS - NEUB,2657,2605
66,1,7,2,3,34262,1,1,SIHS - NEUB,2605,2764
66,1,7,1,2,34262,1,1,SIHS - NEUB,2657,2605
66,1,7,3,4,28065,3,1,MORG - NEUB,2146,1499
66,1,7,2,3,28065,3,1,MORG - NEUB,2568,2146
66,1,7,1,2,28065,3,1,MORG - NEUB,1511,2568
66,1,7,11,12,34262,1,1,SIHS - NEUB,2146,1499
66,1,7,10,11,34262,1,1,SIHS - NEUB,2568,2146
66,1,7,9,10,34262,1,1,SIHS - NEUB,1511,2568
66,1,7,8,9,34262,1,1,SIHS - NEUB,2565,1511
66,1,7,7,8,34262,1,1,SIHS - NEUB,2665,2565
66,1,7,6,7,34262,1,1,SIHS - NEUB,2632,2665
66,1,7,5,6,34262,1,1,SIHS - NEUB,2618,2632
66,1,7,4,5,34262,1,1,SIHS - NEUB,2781,2618
66,1,7,3,4,34262,1,1,SIHS - NEUB,2764,2781
66,2,5,1,2,34265,8,2,GAR6 - SIHS,2144,2657
66,1,7,12,13,36094,5,1,ALBP - NEUB für Ausfahrt,2565,1511
66,1,7,11,12,36094,5,1,ALBP - NEUB für Ausfahrt,2665,2565
66,1,7,10,11,36094,5,1,ALBP - NEUB für Ausfahrt,2632,2665
66,1,7,9,10,36094,5,1,ALBP - NEUB für Ausfahrt,2618,2632
66,1,7,8,9,36094,5,1,ALBP - NEUB für Ausfahrt,2781,2618
66,1,7,7,8,36094,5,1,ALBP - NEUB für Ausfahrt,2183,2781
66,1,7,6,7,36094,5,1,ALBP - NEUB für Ausfahrt,2576,2183
66,1,7,5,6,36094,5,1,ALBP - NEUB für Ausfahrt,2060,2576
66,1,7,4,5,36094,5,1,ALBP - NEUB für Ausfahrt,2738,2060
66,1,7,3,4,36094,5,1,ALBP - NEUB für Ausfahrt,2646,2738
66,1,7,2,3,36094,5,1,ALBP - NEUB für Ausfahrt,2826,2646
66,1,7,1,2,36094,5,1,ALBP - NEUB für Ausfahrt,1535,2826
66,2,6,11,12,34263,2,1,NEUB - SIHS,2605,2657
66,2,6,10,11,34263,2,1,NEUB - SIHS,2764,2605
66,2,6,9,10,34263,2,1,NEUB - SIHS,2700,2764
66,2,6,8,9,34263,2,1,NEUB - SIHS,2618,2700
66,2,6,7,8,34263,2,1,NEUB - SIHS,2632,2618
66,2,6,6,7,34263,2,1,NEUB - SIHS,2665,2632
66,2,6,5,6,34263,2,1,NEUB - SIHS,2565,2665
66,2,6,4,5,34263,2,1,NEUB - SIHS,1511,2565
66,2,6,3,4,34263,2,1,NEUB - SIHS,2568,1511
66,2,6,2,3,34263,2,1,NEUB - SIHS,2146,2568
66,2,6,1,2,34263,2,1,NEUB - SIHS,1499,2146
66,1,7,15,16,36094,5,1,ALBP - NEUB für Ausfahrt,2146,1499
66,1,7,14,15,36094,5,1,ALBP - NEUB für Ausfahrt,2568,2146
66,1,7,13,14,36094,5,1,ALBP - NEUB für Ausfahrt,1511,2568
66,2,1,1,2,30515,14,2,GAR6 - ALBP,2144,1535
66,1,9,13,14,36094,5,1,ALBP - NEUB für Ausfahrt,1511,2568
66,1,9,12,13,36094,5,1,ALBP - NEUB für Ausfahrt,2565,1511
66,1,9,11,12,36094,5,1,ALBP - NEUB für Ausfahrt,2665,2565
66,1,9,10,11,36094,5,1,ALBP - NEUB für Ausfahrt,2632,2665
66,1,9,9,10,36094,5,1,ALBP - NEUB für Ausfahrt,2618,2632
66,1,9,8,9,36094,5,1,ALBP - NEUB für Ausfahrt,2781,2618
66,1,9,7,8,36094,5,1,ALBP - NEUB für Ausfahrt,2183,2781
66,1,9,6,7,36094,5,1,ALBP - NEUB für Ausfahrt,2576,2183
66,1,9,5,6,36094,5,1,ALBP - NEUB für Ausfahrt,2060,2576
66,1,9,4,5,36094,5,1,ALBP - NEUB für Ausfahrt,2738,2060
66,1,9,3,4,36094,5,1,ALBP - NEUB für Ausfahrt,2646,2738
66,1,9,2,3,36094,5,1,ALBP - NEUB für Ausfahrt,2826,2646
66,1,9,1,2,36094,5,1,ALBP - NEUB für Ausfahrt,1535,2826
66,2,8,11,12,34263,2,1,NEUB - SIHS,2605,2657
66,2,8,10,11,34263,2,1,NEUB - SIHS,2764,2605
66,2,8,9,10,34263,2,1,NEUB - SIHS,2700,2764
66,2,8,8,9,34263,2,1,NEUB - SIHS,2618,2700
66,2,8,7,8,34263,2,1,NEUB - SIHS,2632,2618
66,2,8,6,7,34263,2,1,NEUB - SIHS,2665,2632
66,2,8,5,6,34263,2,1,NEUB - SIHS,2565,2665
66,2,8,4,5,34263,2,1,NEUB - SIHS,1511,2565
66,2,8,3,4,34263,2,1,NEUB - SIHS,2568,1511
66,2,8,2,3,34263,2,1,NEUB - SIHS,2146,2568
66,2,8,1,2,34263,2,1,NEUB - SIHS,1499,2146
66,1,9,15,16,36094,5,1,ALBP - NEUB für Ausfahrt,2146,1499
66,1,9,14,15,36094,5,1,ALBP - NEUB für Ausfahrt,2568,2146
66,2,3,1,2,34265,8,2,GAR6 - SIHS,2144,2657
66,2,2,1,2,34265,8,2,GAR6 - SIHS,2144,2657
66,1,8,12,13,36094,5,1,ALBP - NEUB für Ausfahrt,2565,1511
66,1,8,11,12,36094,5,1,ALBP - NEUB für Ausfahrt,2665,2565
66,1,8,10,11,36094,5,1,ALBP - NEUB für Ausfahrt,2632,2665
66,1,8,9,10,36094,5,1,ALBP - NEUB für Ausfahrt,2618,2632
66,1,8,8,9,36094,5,1,ALBP - NEUB für Ausfahrt,2781,2618
66,1,8,7,8,36094,5,1,ALBP - NEUB für Ausfahrt,2183,2781
66,1,8,6,7,36094,5,1,ALBP - NEUB für Ausfahrt,2576,2183
66,1,8,5,6,36094,5,1,ALBP - NEUB für Ausfahrt,2060,2576
66,1,8,4,5,36094,5,1,ALBP - NEUB für Ausfahrt,2738,2060
66,1,8,3,4,36094,5,1,ALBP - NEUB für Ausfahrt,2646,2738
66,1,8,2,3,36094,5,1,ALBP - NEUB für Ausfahrt,2826,2646
66,1,8,1,2,36094,5,1,ALBP - NEUB für Ausfahrt,1535,2826
66,1,8,15,16,36094,5,1,ALBP - NEUB für Ausfahrt,2146,1499
66,1,8,14,15,36094,5,1,ALBP - NEUB für Ausfahrt,2568,2146
66,1,8,13,14,36094,5,1,ALBP - NEUB für Ausfahrt,1511,2568
66,2,2,11,12,34263,2,1,NEUB - SIHS,2605,2657
66,2,2,10,11,34263,2,1,NEUB - SIHS,2764,2605
66,2,2,9,10,34263,2,1,NEUB - SIHS,2700,2764
66,2,2,8,9,34263,2,1,NEUB - SIHS,2618,2700
66,2,2,7,8,34263,2,1,NEUB - SIHS,2632,2618
66,2,2,6,7,34263,2,1,NEUB - SIHS,2665,2632
66,2,2,5,6,34263,2,1,NEUB - SIHS,2565,2665
66,2,2,4,5,34263,2,1,NEUB - SIHS,1511,2565
66,2,2,3,4,34263,2,1,NEUB - SIHS,2568,1511
66,2,2,2,3,34263,2,1,NEUB - SIHS,2146,2568
66,2,2,1,2,34263,2,1,NEUB - SIHS,1499,2146
66,2,4,17,18,34654,6,1,NEUB - ALBP für Einfahrt,2582,1535
66,2,4,16,17,34654,6,1,NEUB - ALBP für Einfahrt,2826,2582
66,2,4,15,16,34654,6,1,NEUB - ALBP für Einfahrt,2646,2826
66,2,4,14,15,34654,6,1,NEUB - ALBP für Einfahrt,2738,2646
66,2,4,13,14,34654,6,1,NEUB - ALBP für Einfahrt,2060,2738
66,2,4,12,13,34654,6,1,NEUB - ALBP für Einfahrt,2576,2060
66,2,4,11,12,34654,6,1,NEUB - ALBP für Einfahrt,2183,2576
66,2,4,10,11,34654,6,1,NEUB - ALBP für Einfahrt,2781,2183
66,2,4,9,10,34654,6,1,NEUB - ALBP für Einfahrt,2700,2781
66,2,4,8,9,34654,6,1,NEUB - ALBP für Einfahrt,2618,2700
66,2,4,7,8,34654,6,1,NEUB - ALBP für Einfahrt,2632,2618
66,2,4,6,7,34654,6,1,NEUB - ALBP für Einfahrt,2665,2632
66,2,4,5,6,34654,6,1,NEUB - ALBP für Einfahrt,2565,2665
66,2,4,4,5,34654,6,1,NEUB - ALBP für Einfahrt,1511,2565
66,2,4,3,4,34654,6,1,NEUB - ALBP für Einfahrt,2568,1511
66,2,4,2,3,34654,6,1,NEUB - ALBP für Einfahrt,2146,2568
66,2,4,1,2,34654,6,1,NEUB - ALBP für Einfahrt,1499,2146
66,2,4,1,2,34265,8,2,GAR6 - SIHS,2144,2657
66,2,4,11,12,34263,2,1,NEUB - SIHS,2605,2657
66,2,4,10,11,34263,2,1,NEUB - SIHS,2764,2605
66,2,4,9,10,34263,2,1,NEUB - SIHS,2700,2764
66,2,4,8,9,34263,2,1,NEUB - SIHS,2618,2700
66,2,4,7,8,34263,2,1,NEUB - SIHS,2632,2618
66,2,4,6,7,34263,2,1,NEUB - SIHS,2665,2632
66,2,4,5,6,34263,2,1,NEUB - SIHS,2565,2665
66,2,4,4,5,34263,2,1,NEUB - SIHS,1511,2565
66,2,4,3,4,34263,2,1,NEUB - SIHS,2568,1511
66,2,4,2,3,34263,2,1,NEUB - SIHS,2146,2568
66,2,4,1,2,34263,2,1,NEUB - SIHS,1499,2146
66,1,4,1,2,30516,15,3,ALBP - GAR6,1535,2144
66,1,6,11,12,34262,1,1,SIHS - NEUB,2146,1499
66,1,6,10,11,34262,1,1,SIHS - NEUB,2568,2146
66,1,6,9,10,34262,1,1,SIHS - NEUB,1511,2568
66,1,6,8,9,34262,1,1,SIHS - NEUB,2565,1511
66,1,6,7,8,34262,1,1,SIHS - NEUB,2665,2565
66,1,6,6,7,34262,1,1,SIHS - NEUB,2632,2665
66,1,6,5,6,34262,1,1,SIHS - NEUB,2618,2632
66,1,6,4,5,34262,1,1,SIHS - NEUB,2781,2618
66,1,6,3,4,34262,1,1,SIHS - NEUB,2764,2781
66,1,6,2,3,34262,1,1,SIHS - NEUB,2605,2764
66,1,6,1,2,34262,1,1,SIHS - NEUB,2657,2605
66,2,1,17,18,34654,6,1,NEUB - ALBP für Einfahrt,2582,1535
66,2,1,16,17,34654,6,1,NEUB - ALBP für Einfahrt,2826,2582
66,2,1,15,16,34654,6,1,NEUB - ALBP für Einfahrt,2646,2826
66,2,1,14,15,34654,6,1,NEUB - ALBP für Einfahrt,2738,2646
66,2,1,13,14,34654,6,1,NEUB - ALBP für Einfahrt,2060,2738
66,2,1,12,13,34654,6,1,NEUB - ALBP für Einfahrt,2576,2060
66,2,1,11,12,34654,6,1,NEUB - ALBP für Einfahrt,2183,2576
